_id,host_id,host_url,host_name,host_location,host_response_time,host_thumbnail_url,host_picture_url,host_neighbourhood,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,host_total_listings_count,host_verifications
3165920,15810205,https://www.airbnb.com/users/show/15810205,Luiz,"Rio, Rio de Janeiro, Brazil",,https://a0.muscache.com/im/users/15810205/profile_pic/1400685240/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/15810205/profile_pic/1400685240/original.jpg?aki_policy=profile_x_medium,São Conrado,,False,True,False,4,4,['phone']
31666595,118660083,https://www.airbnb.com/users/show/118660083,Nerea,"Barcelona, Catalonia, Spain",within an hour,https://a0.muscache.com/im/pictures/user/b7e293d4-c8ad-43fe-83d4-e3babe5be1de.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b7e293d4-c8ad-43fe-83d4-e3babe5be1de.jpg?aki_policy=profile_x_medium,,98.0,False,True,True,2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']"
31670584,8696288,https://www.airbnb.com/users/show/8696288,Michael,"Rio de Janeiro, Rio de Janeiro, Brazil",within an hour,https://a0.muscache.com/im/pictures/02237e88-3da2-401a-a1f8-7cdd1fd1e60b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/02237e88-3da2-401a-a1f8-7cdd1fd1e60b.jpg?aki_policy=profile_x_medium,Copacabana,97.0,False,True,True,6,6,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']"
3167712,4863661,https://www.airbnb.com/users/show/4863661,Mathieu,"Rio de Janeiro, Rio de Janeiro, Brazil",,https://a0.muscache.com/im/users/4863661/profile_pic/1359299944/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4863661/profile_pic/1359299944/original.jpg?aki_policy=profile_x_medium,,,False,True,False,1,1,"['phone', 'facebook']"
31687084,12153103,https://www.airbnb.com/users/show/12153103,Lindsay,Istanbul,within an hour,https://a0.muscache.com/im/users/12153103/profile_pic/1392200847/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/12153103/profile_pic/1392200847/original.jpg?aki_policy=profile_x_medium,Fatih,100.0,True,True,False,7,7,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id']"
31693770,237678193,https://www.airbnb.com/users/show/237678193,Papy,CA,within an hour,https://a0.muscache.com/im/pictures/user/05547852-b4ab-438e-b4d7-477be8f8f216.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/05547852-b4ab-438e-b4d7-477be8f8f216.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,3,3,"['email', 'phone']"
31696863,235596137,https://www.airbnb.com/users/show/235596137,Gunsen,"Blacktown, New South Wales, Australia",within an hour,https://a0.muscache.com/im/pictures/user/0f00d16e-67d1-4336-ab94-396dd7391c3f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0f00d16e-67d1-4336-ab94-396dd7391c3f.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,1,1,"['email', 'phone']"
3170717,16067856,https://www.airbnb.com/users/show/16067856,Ayca,"Montreal, Quebec, Canada",within a few hours,https://a0.muscache.com/im/pictures/36d3cb96-cb2d-4732-99fd-75e68ec4c6ff.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/36d3cb96-cb2d-4732-99fd-75e68ec4c6ff.jpg?aki_policy=profile_x_medium,Beaconsfield,100.0,False,True,True,2,2,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
31708004,24215902,https://www.airbnb.com/users/show/24215902,Sam,HK,within a day,https://a0.muscache.com/im/users/24215902/profile_pic/1426704256/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/24215902/profile_pic/1426704256/original.jpg?aki_policy=profile_x_medium,Tsim Sha Tsui,76.0,False,True,False,51,51,"['email', 'phone', 'reviews']"
31728040,49819978,https://www.airbnb.com/users/show/49819978,Oporto Guest,"Porto, Porto District, Portugal",within an hour,https://a0.muscache.com/im/pictures/2b1f07f1-046b-4c6d-a9a7-38909b8cba54.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/2b1f07f1-046b-4c6d-a9a7-38909b8cba54.jpg?aki_policy=profile_x_medium,,96.0,False,True,False,34,34,"['email', 'phone', 'reviews', 'work_email']"
3173305,16092144,https://www.airbnb.com/users/show/16092144,Vânia,"Rio de Janeiro, State of Rio de Janeiro, Brazil",,https://a0.muscache.com/im/pictures/0a16876e-957e-4211-a78b-200afdb807de.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/0a16876e-957e-4211-a78b-200afdb807de.jpg?aki_policy=profile_x_medium,Flamengo,,False,True,True,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']"
31742674,18896247,https://www.airbnb.com/users/show/18896247,Jorge,"Rio de Janeiro, Rio de Janeiro, Brazil",within an hour,https://a0.muscache.com/im/pictures/user/b5ece7b7-8268-4cba-9a47-a1119f58cf50.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b5ece7b7-8268-4cba-9a47-a1119f58cf50.jpg?aki_policy=profile_x_medium,Copacabana,100.0,False,True,True,9,9,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']"
31761679,111564321,https://www.airbnb.com/users/show/111564321,Sandra Mara,"Cabo Frio, Rio de Janeiro, Brazil",within a few hours,https://a0.muscache.com/im/pictures/f9f6542b-8d3d-41bf-9c0c-b4032f082717.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/f9f6542b-8d3d-41bf-9c0c-b4032f082717.jpg?aki_policy=profile_x_medium,,91.0,False,True,True,1,1,"['email', 'phone', 'facebook', 'jumio', 'offline_government_id', 'government_id']"
31764157,97240131,https://www.airbnb.com/users/show/97240131,Jov,"Hong Kong, Hong Kong",within a few hours,https://a0.muscache.com/im/pictures/user/990e64c5-5755-4207-9949-afda4573e9cd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/990e64c5-5755-4207-9949-afda4573e9cd.jpg?aki_policy=profile_x_medium,Kennedy Town,98.0,False,True,False,229,229,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
3177173,16111024,https://www.airbnb.com/users/show/16111024,Celine,Hong Kong,within a few hours,https://a0.muscache.com/im/pictures/a27c2fec-6e03-426a-a92d-18cf2be946d4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/a27c2fec-6e03-426a-a92d-18cf2be946d4.jpg?aki_policy=profile_x_medium,Wan Chai,100.0,False,True,True,4,4,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
31771741,238095173,https://www.airbnb.com/users/show/238095173,Said,TR,within a day,https://a0.muscache.com/im/pictures/user/32256647-aaec-4205-8edc-9ee3694bba11.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/32256647-aaec-4205-8edc-9ee3694bba11.jpg?aki_policy=profile_x_medium,,60.0,False,True,False,1,1,['phone']
31772760,237984645,https://www.airbnb.com/users/show/237984645,Leylak Suite,"Istanbul, Istanbul, Turkey",within an hour,https://a0.muscache.com/im/pictures/user/fcf49ce1-7d31-43e7-af88-b6116c02169c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fcf49ce1-7d31-43e7-af88-b6116c02169c.jpg?aki_policy=profile_x_medium,Taksim,100.0,False,True,False,5,5,"['email', 'phone']"
31773624,238207407,https://www.airbnb.com/users/show/238207407,Murat,TR,within a day,https://a0.muscache.com/im/pictures/user/56b72dbc-e20b-4f82-9005-2340385628fc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/56b72dbc-e20b-4f82-9005-2340385628fc.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,1,1,"['email', 'phone']"
31775003,1013855,https://www.airbnb.com/users/show/1013855,Alex,"Barcelona, Cataluña, Spain",within an hour,https://a0.muscache.com/im/pictures/5f1ceb84-aa15-4eb2-af60-5faa046e9a88.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/5f1ceb84-aa15-4eb2-af60-5faa046e9a88.jpg?aki_policy=profile_x_medium,Vila de Gràcia,100.0,False,True,True,14,14,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id', 'work_email']"
31776214,153246807,https://www.airbnb.com/users/show/153246807,Brummie Luxury Real Estate,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a day,https://a0.muscache.com/im/pictures/user/2c8fb1cc-e1c3-41a9-9986-546a43aa7772.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2c8fb1cc-e1c3-41a9-9986-546a43aa7772.jpg?aki_policy=profile_x_medium,Leme,70.0,False,True,False,7,7,"['email', 'phone', 'work_email']"
31778909,238238656,https://www.airbnb.com/users/show/238238656,Müjde,TR,within an hour,https://a0.muscache.com/im/pictures/user/28a0a421-eca3-4f7d-866f-7699ca73084e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/28a0a421-eca3-4f7d-866f-7699ca73084e.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,1,1,"['email', 'phone']"
31794372,226068415,https://www.airbnb.com/users/show/226068415,Julia,"Ipanema, State of Rio de Janeiro, Brazil",within a day,https://a0.muscache.com/im/pictures/user/4f3fe104-10c5-4e0c-8c3c-9e2175d138df.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4f3fe104-10c5-4e0c-8c3c-9e2175d138df.jpg?aki_policy=profile_x_medium,Ipanema,67.0,False,True,False,3,3,"['email', 'phone']"
31800265,228974654,https://www.airbnb.com/users/show/228974654,鑫雲,HK,within an hour,https://a0.muscache.com/im/pictures/user/d9d47431-5e88-4f9e-bc86-52f8f18581a8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d9d47431-5e88-4f9e-bc86-52f8f18581a8.jpg?aki_policy=profile_x_medium,Mong Kok,100.0,False,True,False,3,3,['phone']
318028,1626797,https://www.airbnb.com/users/show/1626797,Jean,"Waimea, Hawaii, United States",within a few hours,https://a0.muscache.com/im/pictures/e127cfc5-002c-426f-a54d-9e6c139f3a2c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/e127cfc5-002c-426f-a54d-9e6c139f3a2c.jpg?aki_policy=profile_x_medium,Island of Hawaiʻi,100.0,False,True,True,1,1,"['email', 'phone', 'reviews', 'kba']"
31804891,234014088,https://www.airbnb.com/users/show/234014088,Robert,AU,within an hour,https://a0.muscache.com/im/pictures/user/959b63cf-c72f-4054-b236-481cf8c6b2bd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/959b63cf-c72f-4054-b236-481cf8c6b2bd.jpg?aki_policy=profile_x_medium,Manly,100.0,False,True,False,1,1,"['email', 'phone']"
31804969,7044002,https://www.airbnb.com/users/show/7044002,Karine,"Montreal, Quebec, Canada",,https://a0.muscache.com/im/pictures/user/eefc359f-a854-4363-95bb-bd3c23428049.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/eefc359f-a854-4363-95bb-bd3c23428049.jpg?aki_policy=profile_x_medium,Downtown Montreal,,False,True,False,1,1,"['email', 'phone']"
31806673,97240131,https://www.airbnb.com/users/show/97240131,Jov,"Hong Kong, Hong Kong",within a few hours,https://a0.muscache.com/im/pictures/user/990e64c5-5755-4207-9949-afda4573e9cd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/990e64c5-5755-4207-9949-afda4573e9cd.jpg?aki_policy=profile_x_medium,Kennedy Town,98.0,False,True,False,229,229,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
31808341,238382238,https://www.airbnb.com/users/show/238382238,Emanuel,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,https://a0.muscache.com/im/pictures/user/ccaab4a6-828b-4f6b-ba96-dc67d1e89fa2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ccaab4a6-828b-4f6b-ba96-dc67d1e89fa2.jpg?aki_policy=profile_x_medium,Estacio,100.0,False,True,False,3,3,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
31810829,238407746,https://www.airbnb.com/users/show/238407746,Francis,HK,within a day,https://a0.muscache.com/im/pictures/user/ea1ecf6b-f8bb-4340-ad03-3d6fa6d6c93c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ea1ecf6b-f8bb-4340-ad03-3d6fa6d6c93c.jpg?aki_policy=profile_x_medium,The Peak,80.0,False,True,False,1,1,"['email', 'phone']"
31812431,4584648,https://www.airbnb.com/users/show/4584648,Ivy,Hong Kong,within a day,https://a0.muscache.com/im/users/4584648/profile_pic/1357304822/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4584648/profile_pic/1357304822/original.jpg?aki_policy=profile_x_medium,Sheung Wan,94.0,False,True,False,47,47,"['email', 'phone', 'reviews']"
31819664,55708220,https://www.airbnb.com/users/show/55708220,Esin,TR,within an hour,https://a0.muscache.com/im/pictures/7388d555-5ee9-4b08-9341-ea9828903818.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/7388d555-5ee9-4b08-9341-ea9828903818.jpg?aki_policy=profile_x_medium,Kadıköy,100.0,False,True,False,1,1,"['email', 'phone', 'facebook']"
31827679,2346691,https://www.airbnb.com/users/show/2346691,M,"Catalonia, Spain",within an hour,https://a0.muscache.com/im/pictures/user/0012a1fe-36b8-42a3-800a-81efcbed315c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0012a1fe-36b8-42a3-800a-81efcbed315c.jpg?aki_policy=profile_x_medium,El Gòtic,100.0,False,True,False,10,10,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']"
31840261,12406311,https://www.airbnb.com/users/show/12406311,Bella,Hong Kong,within an hour,https://a0.muscache.com/im/pictures/d40e0688-9eba-425c-b751-d0d63b955f66.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/d40e0688-9eba-425c-b751-d0d63b955f66.jpg?aki_policy=profile_x_medium,Causeway Bay,100.0,False,True,True,4,4,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
31845112,238660455,https://www.airbnb.com/users/show/238660455,Monica,ES,within an hour,https://a0.muscache.com/im/pictures/user/ba908025-2c90-4111-8331-df10d99db610.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ba908025-2c90-4111-8331-df10d99db610.jpg?aki_policy=profile_x_medium,La Trinitat Vella,100.0,False,True,False,1,1,"['email', 'phone']"
31850676,238702369,https://www.airbnb.com/users/show/238702369,Lucas Guilherme,BR,within an hour,https://a0.muscache.com/im/pictures/user/19ea63c6-ec8a-4448-9369-c2ce78bb7dea.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19ea63c6-ec8a-4448-9369-c2ce78bb7dea.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,1,1,['phone']
31860292,18198654,https://www.airbnb.com/users/show/18198654,Yunus,"Ataşehir, İstanbul, Turkey",a few days or more,https://a0.muscache.com/im/users/18198654/profile_pic/1405531398/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/18198654/profile_pic/1405531398/original.jpg?aki_policy=profile_x_medium,,40.0,False,True,False,2,2,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
31861001,39249503,https://www.airbnb.com/users/show/39249503,Normand,"Mirabel, Québec, Canada",within an hour,https://a0.muscache.com/im/pictures/93edd93b-d7fa-4442-acb9-315d5d053571.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/93edd93b-d7fa-4442-acb9-315d5d053571.jpg?aki_policy=profile_x_medium,Villeray,100.0,False,True,True,2,2,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
31864910,137500257,https://www.airbnb.com/users/show/137500257,Loic,"Lisbon, Lisbon, Portugal",within an hour,https://a0.muscache.com/im/pictures/861303d6-0c40-4c30-8870-1f7ff2f313ae.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/861303d6-0c40-4c30-8870-1f7ff2f313ae.jpg?aki_policy=profile_x_medium,Nossa Senhora de Fátima,100.0,False,True,False,324,324,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']"
31866944,238269568,https://www.airbnb.com/users/show/238269568,Life,CN,within an hour,https://a0.muscache.com/im/pictures/user/fc463fbf-15e9-453a-b86f-22be7f3dfc8a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fc463fbf-15e9-453a-b86f-22be7f3dfc8a.jpg?aki_policy=profile_x_medium,Tsim Sha Tsui,100.0,False,True,False,4,4,['phone']
31867873,97691587,https://www.airbnb.com/users/show/97691587,Rima,"Barcelona, Catalonia, Spain",within an hour,https://a0.muscache.com/im/pictures/user/13602425-f928-46c0-8d77-4b83fdbab15d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/13602425-f928-46c0-8d77-4b83fdbab15d.jpg?aki_policy=profile_x_medium,Sant Andreu de Palomar,100.0,False,True,False,2,2,"['phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
31869859,238862260,https://www.airbnb.com/users/show/238862260,Aras A.,"Istanbul, Istanbul, Turkey",within an hour,https://a0.muscache.com/im/pictures/user/d3f3eb02-b91f-4ccf-a442-0558b921f746.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d3f3eb02-b91f-4ccf-a442-0558b921f746.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,1,1,"['email', 'phone', 'work_email']"
31876931,237983318,https://www.airbnb.com/users/show/237983318,Levent,"Istanbul, Istanbul, Turkey",within an hour,https://a0.muscache.com/im/pictures/user/ab5b47a9-1f2e-4649-9a9c-36b1fbd14dd6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ab5b47a9-1f2e-4649-9a9c-36b1fbd14dd6.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,1,1,"['email', 'phone']"
31879987,158835105,https://www.airbnb.com/users/show/158835105,Ad,CA,within a day,https://a0.muscache.com/im/pictures/user/9b5a2f59-592e-4f43-be09-6313a9d2b544.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9b5a2f59-592e-4f43-be09-6313a9d2b544.jpg?aki_policy=profile_x_medium,Ville-Marie,100.0,False,True,False,1,1,"['email', 'phone']"
31886158,235730217,https://www.airbnb.com/users/show/235730217,Marcelo Da Silva,BR,within an hour,https://a0.muscache.com/im/pictures/user/6aaf2b77-1190-4683-a1c8-ac8e5cff42da.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6aaf2b77-1190-4683-a1c8-ac8e5cff42da.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,1,1,"['email', 'phone', 'google', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
31890994,19137544,https://www.airbnb.com/users/show/19137544,Luisa,BR,within an hour,https://a0.muscache.com/im/pictures/user/1f4fac15-7dc3-4421-b87f-1642306210de.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1f4fac15-7dc3-4421-b87f-1642306210de.jpg?aki_policy=profile_x_medium,Barra da Tijuca,100.0,False,True,False,1,1,"['email', 'phone']"
31900517,84493645,https://www.airbnb.com/users/show/84493645,Fabio,BR,within an hour,https://a0.muscache.com/im/pictures/56479462-d9b4-4d55-9afc-0bcc8baa600f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/56479462-d9b4-4d55-9afc-0bcc8baa600f.jpg?aki_policy=profile_x_medium,Recreio dos Bandeirantes,100.0,False,True,False,40,40,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id']"
31901908,239146622,https://www.airbnb.com/users/show/239146622,Amanda,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,https://a0.muscache.com/im/pictures/user/abce897c-a1ec-4af8-bc8b-23c80e4ecde9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/abce897c-a1ec-4af8-bc8b-23c80e4ecde9.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,2,2,['phone']
31905370,21591327,https://www.airbnb.com/users/show/21591327,Maria,Hong Kong,within an hour,https://a0.muscache.com/im/pictures/user/73024533-e725-45af-afff-2d0a990539e5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/73024533-e725-45af-afff-2d0a990539e5.jpg?aki_policy=profile_x_medium,Jordan,100.0,False,True,False,63,63,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']"
3190976,16104112,https://www.airbnb.com/users/show/16104112,Felipe,"Rio de Janeiro, State of Rio de Janeiro, Brazil",a few days or more,https://a0.muscache.com/im/users/16104112/profile_pic/1401315720/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/16104112/profile_pic/1401315720/original.jpg?aki_policy=profile_x_medium,,29.0,False,True,True,7,7,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
31913823,129377905,https://www.airbnb.com/users/show/129377905,Welcome 2 Porto,"Porto, Porto District, Portugal",within an hour,https://a0.muscache.com/im/pictures/user/d87af110-4e6a-4c7f-8466-28ff9c6ce668.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d87af110-4e6a-4c7f-8466-28ff9c6ce668.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,20,20,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
31913927,239028709,https://www.airbnb.com/users/show/239028709,Sikay,"Kensington, New South Wales, Australia",within an hour,https://a0.muscache.com/im/pictures/user/edda3388-74da-46ec-85a4-9b7f38c66ee4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/edda3388-74da-46ec-85a4-9b7f38c66ee4.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,3,3,"['email', 'phone', 'work_email']"
31914885,28572395,https://www.airbnb.com/users/show/28572395,Didem,"Istanbul, Istanbul, Turkey",within an hour,https://a0.muscache.com/im/pictures/user/90daf3ef-e706-4ad5-9c33-b64702905fec.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/90daf3ef-e706-4ad5-9c33-b64702905fec.jpg?aki_policy=profile_x_medium,Üsküdar,100.0,False,True,False,2,2,"['email', 'phone', 'facebook']"
31921047,146449002,https://www.airbnb.com/users/show/146449002,Juanpa,"Barcelona, Catalonia, Spain",within an hour,https://a0.muscache.com/im/pictures/user/67db75e1-597e-4992-ae78-259e85c8e12e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/67db75e1-597e-4992-ae78-259e85c8e12e.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,3,3,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
31921848,211916388,https://www.airbnb.com/users/show/211916388,Hande,"Beşiktaş, Istanbul, Turkey",,https://a0.muscache.com/im/pictures/user/d4a804b0-b351-4b39-9996-f4067a1e7f57.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d4a804b0-b351-4b39-9996-f4067a1e7f57.jpg?aki_policy=profile_x_medium,,,False,True,False,1,1,"['email', 'phone', 'offline_government_id', 'government_id']"
31922085,39977811,https://www.airbnb.com/users/show/39977811,Georges,"Montreal, Québec, Canada",within an hour,https://a0.muscache.com/im/users/39977811/profile_pic/1438275904/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/39977811/profile_pic/1438275904/original.jpg?aki_policy=profile_x_medium,La Petite-Patrie,100.0,False,True,True,3,3,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id', 'work_email']"
31925067,239351363,https://www.airbnb.com/users/show/239351363,Sol,BR,within an hour,https://a0.muscache.com/im/pictures/user/7fb35806-271d-487c-bd4c-8bb946312088.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7fb35806-271d-487c-bd4c-8bb946312088.jpg?aki_policy=profile_x_medium,Lapa,100.0,False,True,False,1,1,"['email', 'phone']"
31925521,239351028,https://www.airbnb.com/users/show/239351028,Didem,TR,,https://a0.muscache.com/im/pictures/user/b29d6f08-33f3-4b62-810f-18795644d0fb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b29d6f08-33f3-4b62-810f-18795644d0fb.jpg?aki_policy=profile_x_medium,,,False,True,False,1,1,"['phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
31930748,9394478,https://www.airbnb.com/users/show/9394478,Cyril,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,https://a0.muscache.com/im/pictures/81e1e36a-1662-4eeb-a978-ab031ba82bb8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/81e1e36a-1662-4eeb-a978-ab031ba82bb8.jpg?aki_policy=profile_x_medium,Ipanema,100.0,False,True,True,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
31941328,5729069,https://www.airbnb.com/users/show/5729069,Rosa,"Barcelona, Catalonia, Spain",within an hour,https://a0.muscache.com/im/pictures/user/9958fae6-8f2f-4047-937c-50ea0f9fdfc8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9958fae6-8f2f-4047-937c-50ea0f9fdfc8.jpg?aki_policy=profile_x_medium,La Vila Olímpica,97.0,False,True,False,28,28,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']"
31947832,43725139,https://www.airbnb.com/users/show/43725139,Mikel,"Barcelona, Catalonia, Spain",within an hour,https://a0.muscache.com/im/users/43725139/profile_pic/1441839776/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/43725139/profile_pic/1441839776/original.jpg?aki_policy=profile_x_medium,Camp d'en Grassot i Gràcia Nova,100.0,True,True,True,3,3,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
31951146,39989776,https://www.airbnb.com/users/show/39989776,Jaehwan,"부산, 대한민국",within an hour,https://a0.muscache.com/im/pictures/user/1fa440fe-c925-440a-8097-bdab9ada499a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1fa440fe-c925-440a-8097-bdab9ada499a.jpg?aki_policy=profile_x_medium,Soho,99.0,False,True,True,18,18,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']"
31951390,39989776,https://www.airbnb.com/users/show/39989776,Jaehwan,"부산, 대한민국",within an hour,https://a0.muscache.com/im/pictures/user/1fa440fe-c925-440a-8097-bdab9ada499a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1fa440fe-c925-440a-8097-bdab9ada499a.jpg?aki_policy=profile_x_medium,Soho,99.0,False,True,True,18,18,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']"
31951516,2039014,https://www.airbnb.com/users/show/2039014,Neil,ES,within a few hours,https://a0.muscache.com/im/pictures/user/3eab8f24-9945-4c18-a232-c3ca183f263c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3eab8f24-9945-4c18-a232-c3ca183f263c.jpg?aki_policy=profile_x_medium,Shoreditch,100.0,True,True,True,2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']"
31960105,116991449,https://www.airbnb.com/users/show/116991449,Su&Rosa,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a day,https://a0.muscache.com/im/pictures/user/6df5b386-9f86-4cc1-b5a4-60c654c6806b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6df5b386-9f86-4cc1-b5a4-60c654c6806b.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,2,2,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
